Time ,Direction
12:01:44,Looking Up
12:01:44,Looking Up
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:44,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Forward
12:01:45,Looking Up
12:01:45,Looking Up
12:01:45,Looking Up
12:01:45,Looking Up
12:01:45,Forward
12:01:45,Looking Up
12:01:46,Looking Up
12:01:46,Looking Up
12:01:46,Looking Up
12:01:46,Looking Up
12:01:46,Looking Up
12:01:46,Looking Up
12:01:46,Looking Up
12:01:46,Looking Up
12:01:46,Looking Up
12:01:46,Forward
12:01:46,Forward
12:01:46,Forward
12:01:46,Forward
12:01:46,Looking Right
12:01:46,Looking Right
12:01:46,Looking Right
12:01:46,Looking Right
12:01:46,Forward
12:01:46,Forward
12:01:46,Forward
12:01:46,Looking Right
12:01:46,Looking Right
12:01:46,Forward
12:01:46,Looking Right
12:01:46,Looking Right
12:01:46,Looking Right
12:01:46,Looking Right
12:01:46,Looking Right
12:01:46,Forward
12:01:46,Forward
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Forward
12:01:47,Forward
12:01:47,Forward
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Forward
12:01:47,Forward
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Looking Right
12:01:47,Forward
12:01:47,Forward
12:01:47,Forward
12:01:47,Forward
12:01:47,Forward
12:01:47,Forward
12:01:47,Forward
12:01:47,Forward
12:01:47,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Looking Right
12:01:48,Looking Right
12:01:48,Looking Right
12:01:48,Looking Right
12:01:48,Looking Right
12:01:48,Forward
12:01:48,Looking Right
12:01:48,Looking Right
12:01:48,Forward
12:01:48,Forward
12:01:48,Looking Right
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Looking Right
12:01:48,Looking Right
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:48,Forward
12:01:49,Forward
12:01:49,Forward
