Time ,Direction
12:00:36,Looking Up
12:00:36,Looking Up
12:00:36,Looking Up
12:00:36,Looking Up
12:00:36,Looking Up
12:00:36,Looking Up
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Looking Right
12:00:36,Forward
12:00:36,Forward
12:00:36,Forward
12:00:36,Forward
12:00:36,Forward
12:00:36,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Looking Left
12:00:37,Forward
12:00:37,Looking Left
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:37,Forward
12:00:38,Forward
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:38,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:39,Looking Up
12:00:40,Forward
12:00:40,Forward
12:00:40,Forward
12:00:40,Looking Up
12:00:40,Forward
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Forward
12:00:40,Forward
12:00:40,Forward
12:00:40,Forward
12:00:40,Forward
12:00:40,Forward
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:40,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Forward
12:00:41,Forward
12:00:41,Forward
12:00:41,Forward
12:00:41,Looking Up
12:00:41,Forward
12:00:41,Forward
12:00:41,Forward
12:00:41,Forward
12:00:41,Forward
12:00:41,Forward
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Forward
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:41,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:42,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Looking Up
12:00:43,Forward
12:00:43,Forward
12:00:43,Forward
12:00:43,Looking Up
12:00:43,Forward
12:00:43,Forward
12:00:43,Forward
12:00:43,Forward
12:00:43,Forward
12:00:43,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Looking Up
12:00:44,Forward
12:00:44,Looking Up
12:00:44,Looking Up
12:00:44,Looking Up
12:00:44,Looking Up
12:00:44,Looking Up
12:00:44,Looking Up
12:00:44,Looking Up
12:00:44,Forward
